"date_str","blm","alm","blulm","total"
"2019-06-22",1283,301,1630,3108
"2019-06-23",2333,360,1288,3747
"2019-06-24",2074,385,1573,3926
"2019-06-25",1619,319,1287,3156
"2019-06-26",1646,446,1503,3376
"2019-06-27",1728,235,1457,3343
"2019-06-28",1367,415,1098,2821
"2019-06-29",1298,430,1193,2854
"2019-06-30",996,372,1210,2490
"2019-07-01",1560,545,1129,3079
"2019-07-02",2126,679,1629,4327
"2019-07-03",1632,645,1325,3228
"2019-07-04",2240,288,1063,3454
"2019-07-05",1581,212,1153,2878
"2019-07-06",4422,308,1891,6474
"2019-07-07",5451,435,2448,8182
"2019-07-08",2622,472,2050,4923
"2019-07-09",1892,254,2551,4583
"2019-07-10",5319,277,952,6465
"2019-07-11",3703,278,880,4741
"2019-07-12",1810,233,731,2715
"2019-07-13",2949,523,805,3920
"2019-07-14",2034,343,3625,5785
"2019-07-15",1179,343,2509,3849
"2019-07-16",8728,325,8769,17340
"2019-07-17",5903,212,2804,8739
"2019-07-18",4684,385,1303,6109
"2019-07-19",1763,250,1564,3442
"2019-07-20",1491,195,1524,3127
"2019-07-21",1146,248,896,2221
"2019-07-22",969,262,2724,3823
"2019-07-23",1889,272,14257,16020
"2019-07-24",3053,288,5736,8751
"2019-07-25",1368,295,6093,7501
"2019-07-26",1206,764,5758,6932
"2019-07-27",2513,1227,2731,5761
"2019-07-28",1834,696,1488,3799
"2019-07-29",2485,384,1980,4740
"2019-07-30",4617,278,1205,5967
"2019-07-31",4004,318,1048,5183
"2019-08-01",2919,921,1655,4740
"2019-08-02",2545,397,1343,3975
"2019-08-03",3397,297,1163,4639
"2019-08-04",2272,589,1664,4337
"2019-08-05",1453,364,1776,3467
"2019-08-06",1954,349,949,3167
"2019-08-07",1872,318,520,2612
"2019-08-08",1552,223,575,2293
"2019-08-09",3968,247,1008,5115
"2019-08-10",2817,313,783,3819
"2019-08-11",1496,298,2570,4209
"2019-08-12",1879,187,1129,3120
"2019-08-13",1323,308,2039,3445
"2019-08-14",1640,294,4025,5755
"2019-08-15",7408,666,19493,25554
"2019-08-16",1866,1212,3822,5753
"2019-08-17",1568,854,3572,5208
"2019-08-18",1282,645,1845,3220
"2019-08-19",3272,404,1249,4642
"2019-08-20",2844,571,2064,5016
"2019-08-21",3229,335,1117,4479
"2019-08-22",2215,314,2126,4540
"2019-08-23",1245,253,893,2301
"2019-08-24",860,318,1914,2938
"2019-08-25",1148,243,1837,3065
"2019-08-26",1094,152,836,2028
"2019-08-27",2593,2249,1250,3952
"2019-08-28",1400,417,1393,2899
"2019-08-29",1303,291,1077,2506
"2019-08-30",1049,419,1456,2775
"2019-08-31",881,295,1048,2080
"2019-09-01",1016,391,793,2021
"2019-09-02",1111,435,1011,2269
"2019-09-03",3887,668,540,4817
"2019-09-04",2677,442,905,3903
"2019-09-05",1427,586,1197,3114
"2019-09-06",1346,552,4827,6534
"2019-09-07",922,399,1634,2763
"2019-09-08",1217,389,815,2276
"2019-09-09",979,471,904,2015
"2019-09-10",976,311,962,2057
"2019-09-11",882,298,964,1991
"2019-09-12",2475,245,621,3283
"2019-09-13",2063,465,921,3164
"2019-09-14",1627,297,1341,3079
"2019-09-15",795,563,1033,1983
"2019-09-16",921,194,536,1587
"2019-09-17",1310,307,9605,10908
"2019-09-18",1641,286,2083,3716
"2019-09-19",2370,342,14950,16929
"2019-09-20",2195,235,11060,12860
"2019-09-21",1488,650,3681,5197
"2019-09-22",1206,1903,3102,5014
"2019-09-23",2696,704,1432,4289
"2019-09-24",866,525,856,1912
"2019-09-25",967,355,854,1943
"2019-09-26",1392,461,1352,2830
"2019-09-27",1299,301,1205,2614
"2019-09-28",1523,239,2416,4057
"2019-09-29",1051,356,2696,3816
"2019-09-30",1408,237,2373,3869
"2019-10-01",4788,216,792,5706
"2019-10-02",4895,194,660,5674
"2019-10-03",8437,490,1265,9966
"2019-10-04",1791,472,798,2962
"2019-10-05",1153,247,604,1952
"2019-10-06",5929,172,685,6725
"2019-10-07",2013,217,719,2900
"2019-10-08",1157,175,567,1830
"2019-10-09",1125,172,627,1846
"2019-10-10",1138,212,581,1812
"2019-10-11",1442,205,1480,2974
"2019-10-12",956,466,717,1988
"2019-10-13",8426,334,609,9200
"2019-10-14",7164,253,537,7818
"2019-10-15",6137,360,771,7157
"2019-10-16",3141,271,954,4240
"2019-10-17",1573,215,662,2336
"2019-10-18",1566,209,891,2521
"2019-10-19",1064,160,968,2121
"2019-10-20",985,394,724,1888
"2019-10-21",1827,309,696,2685
"2019-10-22",2429,196,1108,3617
"2019-10-23",1811,181,770,2644
"2019-10-24",1304,299,1003,2498
"2019-10-25",1261,117,728,2058
"2019-10-26",1809,135,689,2570
"2019-10-27",2249,162,578,2906
"2019-10-28",1392,317,722,2271
"2019-10-29",1025,381,1044,2275
"2019-10-30",973,211,513,1588
"2019-10-31",672,283,658,1397
"2019-11-01",755,250,573,1420
"2019-11-02",1832,206,1061,3001
"2019-11-03",1227,309,1275,2681
"2019-11-04",1389,215,1165,2688
"2019-11-05",978,487,1419,2498
"2019-11-06",707,584,1190,2001
"2019-11-07",869,687,1622,2720
"2019-11-08",1139,369,1928,3303
"2019-11-09",836,200,1768,2689
"2019-11-10",1377,128,838,2283
"2019-11-11",1293,182,1053,2441
"2019-11-12",1536,152,698,2329
"2019-11-13",3436,147,631,4143
"2019-11-14",1298,489,1006,2528
"2019-11-15",2270,290,505,2985
"2019-11-16",1073,494,737,2043
"2019-11-17",1362,151,677,2113
"2019-11-18",2204,216,702,3068
"2019-11-19",1090,165,705,1875
"2019-11-20",1363,338,1209,2732
"2019-11-21",2441,510,1283,4057
"2019-11-22",1348,285,2140,3688
"2019-11-23",1627,1005,4639,6739
"2019-11-24",2746,441,2179,4793
"2019-11-25",1243,2142,3473,4817
"2019-11-26",3195,2276,30780,32055
"2019-11-27",2943,1077,25742,27288
"2019-11-28",1043,825,2478,4009
"2019-11-29",1070,461,1198,2626
"2019-11-30",888,404,1023,2135
"2019-12-01",785,194,803,1689
"2019-12-02",942,181,512,1588
"2019-12-03",1230,338,1245,2607
"2019-12-04",4101,210,758,5003
"2019-12-05",4442,820,862,5924
"2019-12-06",1487,604,1024,2917
"2019-12-07",1537,213,1047,2732
"2019-12-08",1826,1025,3802,6350
"2019-12-09",1039,481,2267,3681
"2019-12-10",894,287,3506,4547
"2019-12-11",1125,380,2805,4151
"2019-12-12",885,536,2387,3662
"2019-12-13",710,543,2707,3692
"2019-12-14",782,242,1140,2011
"2019-12-15",634,134,888,1621
"2019-12-16",689,153,1126,1928
"2019-12-17",849,176,1222,2174
"2019-12-18",918,218,626,1705
"2019-12-19",975,585,905,2329
"2019-12-20",2381,392,904,3622
"2019-12-21",952,298,955,2031
"2019-12-22",869,250,697,1705
"2019-12-23",1658,195,1016,2783
"2019-12-24",1292,244,736,2217
"2019-12-25",578,160,582,1267
"2019-12-26",700,967,1047,2342
"2019-12-27",731,667,1050,2182
"2019-12-28",642,465,1085,1877
"2019-12-29",1777,298,1092,3042
"2019-12-30",1386,728,1155,3035
"2019-12-31",1219,504,1180,2724
"2020-01-01",554,241,2492,3175
"2020-01-02",636,1016,1863,3219
"2020-01-03",1055,683,1087,2681
"2020-01-04",541,298,1149,1895
"2020-01-05",606,323,999,1747
"2020-01-06",545,206,931,1613
"2020-01-07",1498,155,859,2487
"2020-01-08",1013,291,732,1929
"2020-01-09",1165,1050,1850,3781
"2020-01-10",1088,558,977,2438
"2020-01-11",621,369,765,1544
"2020-01-12",889,425,919,2031
"2020-01-13",1566,566,1677,3659
"2020-01-14",1638,279,872,2633
"2020-01-15",298,133,317,660
"2020-01-16",1427,617,1103,3072
"2020-01-17",2371,453,1745,4354
"2020-01-18",1731,243,1228,3088
"2020-01-19",1431,402,1599,3102
"2020-01-20",3434,392,3465,7056
"2020-01-21",1735,156,3040,4838
"2020-01-22",953,146,815,1856
"2020-01-23",854,869,990,2659
"2020-01-24",940,1042,1425,3242
"2020-01-25",2832,2846,6153,11642
"2020-01-26",2041,553,1239,3724
"2020-01-27",1312,3250,1514,5960
"2020-01-28",1880,744,763,3290
"2020-01-29",1825,300,504,2474
"2020-01-30",1255,642,753,2486
"2020-01-31",1138,369,1044,2461
"2020-02-01",1695,324,1294,3192
"2020-02-02",1855,283,1494,3541
"2020-02-03",2809,249,965,3937
"2020-02-04",1687,318,938,2785
"2020-02-05",18957,361,1389,20539
"2020-02-06",35574,874,3692,39598
"2020-02-07",49465,378,1855,51534
"2020-02-08",18236,277,807,19208
"2020-02-09",13674,857,30558,36253
"2020-02-10",4430,476,27136,29961
"2020-02-11",2600,265,3992,6609
"2020-02-12",3122,241,1561,4780
"2020-02-13",2124,1543,1560,5001
"2020-02-14",1588,616,1393,3456
"2020-02-15",1064,328,1169,2448
"2020-02-16",1192,608,1288,2679
"2020-02-17",1247,385,1307,2690
"2020-02-18",1268,243,1231,2590
"2020-02-19",3180,323,1298,4675
"2020-02-20",3688,1249,1140,5713
"2020-02-21",1807,536,745,2919
"2020-02-22",1685,356,714,2565
"2020-02-23",2110,347,805,3051
"2020-02-24",1293,897,1182,2698
"2020-02-25",1393,363,1065,2604
"2020-02-26",5306,345,1343,6888
"2020-02-27",2881,486,919,4146
"2020-02-28",1357,302,612,2116
"2020-02-29",1477,230,490,2098
"2020-03-01",1385,203,716,2204
"2020-03-02",2246,206,907,3282
"2020-03-03",2614,205,745,3186
"2020-03-04",1067,206,1066,2266
"2020-03-05",2135,772,711,3520
"2020-03-06",2772,793,912,4191
"2020-03-07",1288,263,769,2208
"2020-03-08",1212,196,863,2196
"2020-03-09",851,237,470,1509
"2020-03-10",1066,185,410,1624
"2020-03-11",1109,219,633,1898
"2020-03-12",1113,606,842,2515
"2020-03-13",773,445,935,2044
"2020-03-14",942,161,1300,2358
"2020-03-15",1196,998,694,2215
"2020-03-16",920,737,785,1865
"2020-03-17",652,284,1108,1887
"2020-03-18",667,325,1014,1855
"2020-03-19",569,719,569,1752
"2020-03-20",466,363,589,1378
"2020-03-21",929,237,638,1764
"2020-03-22",817,325,2367,3384
"2020-03-23",756,294,1157,2156
"2020-03-24",826,561,571,1874
"2020-03-25",815,798,1806,3233
"2020-03-26",575,455,1092,1968
"2020-03-27",495,403,1476,2301
"2020-03-28",719,445,2245,3206
"2020-03-29",726,362,3634,4626
"2020-03-30",588,424,3985,4876
"2020-03-31",549,365,918,1776
"2020-04-01",655,403,702,1707
"2020-04-02",2203,350,810,3304
"2020-04-03",3593,561,780,4851
"2020-04-04",1312,507,719,2368
"2020-04-05",1011,394,835,2186
"2020-04-06",1021,305,624,1884
"2020-04-07",1151,311,484,1907
"2020-04-08",1575,239,789,2562
"2020-04-09",1201,320,803,2194
"2020-04-10",1761,644,2605,4625
"2020-04-11",2181,548,1894,4497
"2020-04-12",2495,473,1135,3995
"2020-04-13",1485,373,903,2667
"2020-04-14",1306,500,1004,2724
"2020-04-15",1282,494,1383,3052
"2020-04-16",1233,545,987,2674
"2020-04-17",1185,368,795,2280
"2020-04-18",2622,422,721,3645
"2020-04-19",3408,435,1321,5052
"2020-04-20",1586,1323,1544,4346
"2020-04-21",1054,656,1194,2788
"2020-04-22",1892,688,6859,8909
"2020-04-23",3047,495,6877,9590
"2020-04-24",2045,322,1054,3303
"2020-04-25",934,268,929,2015
"2020-04-26",931,208,1170,2221
"2020-04-27",1285,356,1474,3003
"2020-04-28",5845,296,1313,7299
"2020-04-29",6603,283,1322,8079
"2020-04-30",21583,319,919,22688
"2020-05-01",20982,449,1061,22254
"2020-05-02",2987,751,1067,4575
"2020-05-03",3394,421,5017,7651
"2020-05-04",2378,459,3090,5310
"2020-05-05",3500,663,1213,5192
"2020-05-06",38326,534,926,39549
"2020-05-07",83054,1322,951,84686
"2020-05-08",21799,595,549,22636
"2020-05-09",9372,457,903,10572
"2020-05-10",5671,345,707,6559
"2020-05-11",3426,364,710,4361
"2020-05-12",5133,432,642,6114
"2020-05-13",5576,217,480,6176
"2020-05-14",3957,326,1026,5185
"2020-05-15",3252,338,735,4159
"2020-05-16",2398,351,742,3361
"2020-05-17",1756,621,909,3181
"2020-05-18",2071,563,681,3213
"2020-05-19",2336,530,1366,3904
"2020-05-20",3886,401,806,4885
"2020-05-21",2989,344,1196,4430
"2020-05-22",2777,371,1280,4319
"2020-05-23",2158,294,550,2935
"2020-05-24",2739,364,340,3345
"2020-05-25",2801,391,426,3456
"2020-05-26",197830,4056,850,198979
"2020-05-27",770171,162452,2323,856485
"2020-05-28",457976,9960,1702,462137
"2020-05-29",880487,20414,2816,887954
"2020-05-30",1235429,212427,4389,1249415
"2020-05-31",701634,23188,1279,707611
"2020-06-01",732016,12576,1276,736724
"2020-06-02",577147,9960,1218,582380
"2020-06-03",961850,39307,71741,1035693
"2020-06-04",994943,29670,30957,1031378
"2020-06-05",1729754,52114,18831,1770160
"2020-06-06",1547951,41133,16252,1580580
"2020-06-07",1832929,43285,17977,1867780
"2020-06-08",1878889,50159,14985,1916670
"2020-06-09",1484528,51877,14697,1522893
"2020-06-10",982094,43664,20033,1020579
"2020-06-11",1058794,42121,12139,1096244
"2020-06-12",1117031,33408,13525,1149465
"2020-06-13",1375767,46148,13708,1414370
"2020-06-14",1271645,34789,12169,1301791
"2020-06-15",822841,32048,13063,853217
"2020-06-16",500908,28549,15238,531888
"2020-06-17",473912,25089,11789,499012
"2020-06-18",541869,36873,72141,633606
"2020-06-19",572275,37338,21189,617389
"2020-06-20",447797,33211,12748,478333
"2020-06-21",438170,24411,10480,461131
"2020-06-22",369402,21315,15794,394371
"2020-06-23",372392,27374,7554,391644
"2020-06-24",248772,15791,6669,262473
"2020-06-25",279601,16852,9260,294861
"2020-06-26",304262,15995,24183,317997
"2020-06-27",304417,15545,8844,317864
"2020-06-28",289283,22108,9512,311195
"2020-06-29",626813,19983,9252,648066
"2020-06-30",468234,18272,10439,486494
"2020-07-01",445857,17639,9941,463064
"2020-07-02",217479,25926,11088,242998
"2020-07-03",144375,12263,6895,157878
"2020-07-04",182640,14208,7731,198576
"2020-07-05",402390,15546,7611,417884
"2020-07-06",268427,17954,6638,283283
"2020-07-07",237568,12584,7752,251805
"2020-07-08",213871,13724,5920,225139
"2020-07-09",198834,15136,5967,211981
"2020-07-10",236310,19855,7028,254739
"2020-07-11",151406,11168,7587,165779
"2020-07-12",151107,24908,65485,211159
"2020-07-13",216365,23400,59428,279634
"2020-07-14",202948,28309,25759,243845
"2020-07-15",148800,17609,10324,168412
"2020-07-16",172207,12286,8538,186854
"2020-07-17",132143,12182,8788,147379
"2020-07-18",127182,18246,18172,152863
"2020-07-19",124828,20467,20475,151272
"2020-07-20",115063,10246,10532,130021
"2020-07-21",152293,10561,5595,162870
"2020-07-22",136491,11171,5193,146218
"2020-07-23",145952,11092,5231,156630
"2020-07-24",175459,12871,5840,189346
"2020-07-25",250446,12645,5679,261587
"2020-07-26",238626,10304,7738,250199
"2020-07-27",170279,11405,6181,181472
"2020-07-28",140454,9873,4059,149545
"2020-07-29",145337,9026,4547,154791
"2020-07-30",94003,10137,6091,106357
"2020-07-31",95468,8404,4852,105017
"2020-08-01",96181,10726,4844,104241
"2020-08-02",111357,7671,5316,120148
"2020-08-03",118223,7356,7730,129026
"2020-08-04",128814,6917,5302,137898
"2020-08-05",79441,11196,4198,89452
"2020-08-06",60745,9357,4409,68827
"2020-08-07",50858,6469,7135,61488
"2020-08-08",85300,7260,5806,95565
"2020-08-09",66845,10795,4775,78235
"2020-08-10",119304,8907,4907,129268
"2020-08-11",80456,8818,4692,90304
"2020-08-12",66140,6864,3711,74382
"2020-08-13",111548,7860,3883,120413
"2020-08-14",109488,8819,6938,122678
"2020-08-15",68245,10032,6825,81455
"2020-08-16",75268,6708,6374,85550
"2020-08-17",105898,12730,8678,119993
"2020-08-18",85562,11078,6278,96497
"2020-08-19",75421,13513,19512,97691
"2020-08-20",89508,9396,12946,105398
"2020-08-21",79692,5907,7592,89578
"2020-08-22",96978,4368,6163,104639
"2020-08-23",67271,5490,4563,74874
"2020-08-24",650811,9485,6465,659413
"2020-08-25",349166,8433,6059,357462
"2020-08-26",304204,9003,6445,312256
"2020-08-27",443349,22477,8966,465196
"2020-08-28",310242,11319,8729,322493
"2020-08-29",250802,6352,9103,261273
"2020-08-30",231306,10223,8247,243495
"2020-08-31",142225,11458,11104,159849
"2020-09-01",96476,6741,8668,108359
"2020-09-02",121530,6875,5891,130548
"2020-09-03",134851,6627,6667,144675
"2020-09-04",138517,4678,8360,148718
"2020-09-05",104794,5102,5614,112315
"2020-09-06",101846,6781,4825,110165
"2020-09-07",80965,7197,3916,89568
"2020-09-08",64960,5759,4506,72446
"2020-09-09",60832,6087,5610,70699
"2020-09-10",42058,4230,5583,50222
"2020-09-11",50858,29538,6512,80717
"2020-09-12",50520,18864,7020,72425
"2020-09-13",147665,17784,212372,338391
"2020-09-14",86200,12745,86687,168538
"2020-09-15",65278,8616,39549,98607
"2020-09-16",56575,7309,13438,72764
"2020-09-17",44028,5815,8229,54552
"2020-09-18",45443,3691,7311,54116
"2020-09-19",38882,3438,4798,45806
"2020-09-20",48202,3173,5013,54577
"2020-09-21",57916,2963,4341,63081
"2020-09-22",36362,3071,5267,42948
"2020-09-23",115045,3963,5281,122033
"2020-09-24",188629,6184,18609,208190
"2020-09-25",60347,4718,12455,72960
"2020-09-26",53259,3948,6447,61034
"2020-09-27",51578,3130,4000,56733
"2020-09-28",36791,2110,3148,40854
"2020-09-29",41017,2639,3671,45626
"2020-09-30",40612,3073,3025,45394
"2020-10-01",33966,2627,999,37151
"2020-10-02",27664,2265,1024,30679
"2020-10-03",29297,2304,896,32192
"2020-10-04",19398,1614,1182,21904
"2020-10-05",28054,1696,1851,30868
"2020-10-06",24574,2650,1746,27269
"2020-10-07",37963,1251,2270,41061
"2020-10-08",27992,1159,1147,29858
"2020-10-09",46702,4917,1164,52322
"2020-10-10",45542,1835,1092,48170
"2020-10-11",83931,4629,1582,89700
"2020-10-12",42265,1785,1188,44277
"2020-10-13",22796,1552,1174,25197
"2020-10-14",22983,1151,901,24787
"2020-10-15",17883,924,489,19031
"2020-10-16",18629,918,1943,21209
"2020-10-17",20080,2064,1121,22962
"2020-10-18",45763,1681,1048,48201
"2020-10-19",35597,1221,659,37215
"2020-10-20",69072,2223,1083,71972
"2020-10-21",42981,1692,4357,48531
"2020-10-22",24199,1787,4762,30420
"2020-10-23",27274,1049,1261,29285
"2020-10-24",36846,893,871,38325
"2020-10-25",22770,1254,1340,24692
"2020-10-26",28633,1335,867,30135
"2020-10-27",39184,1890,1697,41929
"2020-10-28",35814,25062,25868,61166
"2020-10-29",22419,14201,14816,37168
"2020-10-30",20527,2964,3906,24892
"2020-10-31",21531,1358,1616,23715
"2020-11-01",20188,3272,3244,24057
"2020-11-02",54460,1385,1251,56285
"2020-11-03",135600,1518,1651,137443
"2020-11-04",35707,941,925,36853
"2020-11-05",21065,1020,608,22375
"2020-11-06",18361,1323,630,19648
"2020-11-07",22365,683,762,23512
"2020-11-08",22194,634,428,22996
"2020-11-09",15991,642,391,16799
"2020-11-10",11270,1130,929,12673
"2020-11-11",12242,561,970,13533
"2020-11-12",13721,555,573,14639
"2020-11-13",15972,459,549,16781
"2020-11-14",17495,816,1059,19147
"2020-11-15",29935,1809,912,32274
"2020-11-16",19045,542,432,19813
"2020-11-17",12544,589,419,13358
"2020-11-18",10128,480,396,10845
"2020-11-19",8390,479,428,9155
"2020-11-20",31919,892,1425,32996
"2020-11-21",19338,625,1210,20177
"2020-11-22",19181,516,316,19846
"2020-11-23",10633,482,328,11316
"2020-11-24",9123,545,516,10006
"2020-11-25",9808,546,604,10773
"2020-11-26",11013,482,619,11986
"2020-11-27",11057,483,640,12054
"2020-11-28",11098,709,422,12053
"2020-11-29",7284,582,349,8073
"2020-11-30",8339,686,187,9075
"2020-12-01",11886,481,371,12567
"2020-12-02",16102,363,414,16751
"2020-12-03",13566,638,440,14514
"2020-12-04",9410,534,1436,11237
"2020-12-05",9465,692,740,10595
"2020-12-06",14663,1797,659,16371
"2020-12-07",17663,830,425,18691
"2020-12-08",60155,869,771,61519
"2020-12-09",31808,685,509,32776
"2020-12-10",15275,517,267,15906
"2020-12-11",43215,698,409,43995
"2020-12-12",12922,711,954,14443
"2020-12-13",32262,547,2088,34733
"2020-12-14",14651,523,402,15403
"2020-12-15",9656,626,201,10249
"2020-12-16",12481,569,257,13059
"2020-12-17",11045,365,313,11560
"2020-12-18",7695,462,1429,9313
"2020-12-19",8920,450,1063,10215
"2020-12-20",6673,376,425,7357
"2020-12-21",6538,353,368,7137
"2020-12-22",5969,278,334,6484
"2020-12-23",5940,275,319,6459
"2020-12-24",6409,292,490,7005
"2020-12-25",5041,180,303,5437
"2020-12-26",7137,300,350,7690
"2020-12-27",11038,273,283,11450
"2020-12-28",7623,274,215,7961
"2020-12-29",7709,419,475,8429
"2020-12-30",11073,473,262,11714
"2020-12-31",13202,636,465,14098
"2021-01-01",19160,774,306,19858
"2021-01-02",8813,506,2822,11882
"2021-01-03",8055,416,979,9258
"2021-01-04",9055,286,279,9532
"2021-01-05",14299,375,314,14808
"2021-01-06",105961,706,6678,111942
"2021-01-07",185456,1980,3904,190343
"2021-01-08",39678,1025,5072,44922
"2021-01-09",23436,944,3592,26977
"2021-01-10",25878,1182,7816,32571
"2021-01-11",48509,927,6397,54457
"2021-01-12",22720,1669,2304,25879
"2021-01-13",14073,546,1775,16044
"2021-01-14",17318,471,1527,19081
"2021-01-15",13500,397,3263,16398
"2021-01-16",12600,456,874,13623
"2021-01-17",13713,649,578,14663
"2021-01-18",24851,908,461,25970
"2021-01-19",18851,489,622,19732
"2021-01-20",10980,505,1199,12337
"2021-01-21",9493,439,589,10345
"2021-01-22",119044,428,346,119645
"2021-01-23",80455,405,187,80894
"2021-01-24",16981,331,678,17846
"2021-01-25",10460,323,547,11228
"2021-01-26",9557,458,1200,11084
"2021-01-27",8637,339,663,9503
"2021-01-28",7617,367,1192,9031
"2021-01-29",10875,440,612,11720
"2021-01-30",17896,680,465,18787
"2021-01-31",13161,619,347,13930
"2021-02-01",18472,1362,641,20306
"2021-02-02",22799,597,922,24107
"2021-02-03",28222,1117,7604,35677
"2021-02-04",30977,999,1379,32902
"2021-02-05",35355,1593,1042,37476
"2021-02-06",16429,588,494,17268
"2021-02-07",13267,639,885,14519
"2021-02-08",16711,480,766,17759
"2021-02-09",13869,852,648,15219
"2021-02-10",11580,534,3212,14903
"2021-02-11",10439,631,3316,13874
"2021-02-12",14417,619,1781,16592
"2021-02-13",11334,659,996,12821
"2021-02-14",25647,556,598,26537
"2021-02-15",10987,374,932,12115
"2021-02-16",9088,393,1406,10752
"2021-02-17",10233,1103,341,10960
"2021-02-18",13882,538,554,14827
"2021-02-19",14793,568,492,15764
"2021-02-20",8384,468,307,9015
"2021-02-21",7185,287,232,7626
"2021-02-22",8798,427,321,9402
"2021-02-23",14887,354,791,15878
"2021-02-24",17853,338,585,18639
"2021-02-25",14190,943,289,15316
"2021-02-26",21893,943,333,22972
"2021-02-27",10490,663,315,11342
"2021-02-28",9693,433,404,10389
"2021-03-01",9313,382,518,10092
"2021-03-02",8977,593,565,9958
"2021-03-03",6915,448,275,7505
"2021-03-04",8825,491,419,9601
"2021-03-05",7182,307,341,7635
"2021-03-06",12271,331,531,13005
"2021-03-07",8005,327,309,8513
"2021-03-08",10238,536,379,10944
"2021-03-09",8581,460,352,9273
"2021-03-10",24100,614,362,24918
"2021-03-11",15360,5959,327,21149
"2021-03-12",12567,5000,219,17398
"2021-03-13",21259,1057,389,22381
"2021-03-14",31076,813,1002,32198
"2021-03-15",19876,572,1220,20866
"2021-03-16",9448,451,446,10165
"2021-03-17",27207,1199,522,28609
"2021-03-18",20588,977,3171,24113
"2021-03-19",11411,717,600,12429
"2021-03-20",14357,852,376,15224
"2021-03-21",13849,955,433,14704
"2021-03-22",13289,536,417,14006
"2021-03-23",23065,676,1225,24652
"2021-03-24",10083,972,622,11513
"2021-03-25",8640,524,425,9431
"2021-03-26",8358,578,370,9212
"2021-03-27",7636,559,577,8534
"2021-03-28",10446,916,550,11578
"2021-03-29",16450,1351,388,17388
"2021-03-30",28462,1481,301,29665
"2021-03-31",22330,1809,677,24034
"2021-04-01",14574,802,1008,16032
"2021-04-02",17172,446,842,18246
"2021-04-03",14170,447,1552,15967
"2021-04-04",8951,521,767,10072
"2021-04-05",9534,838,466,10519
"2021-04-06",12145,464,292,12715
"2021-04-07",10559,785,459,11455
"2021-04-08",10610,544,407,11416
"2021-04-09",14934,479,440,15635
"2021-04-10",49598,586,511,50361
"2021-04-11",20918,842,4523,25785
"2021-04-12",93650,986,2225,96299
"2021-04-13",72819,966,979,74205
"2021-04-14",30171,1548,890,31512
"2021-04-15",24108,1199,637,25516
"2021-04-16",26612,968,690,27874
"2021-04-17",15269,558,312,15862
"2021-04-18",14208,1036,1026,15845
"2021-04-19",19359,998,1393,21215
"2021-04-20",158842,1488,1231,160634
"2021-04-21",162770,1728,10236,165547
"2021-04-22",50452,1607,2061,52964
"2021-04-23",18554,857,1102,20142
"2021-04-24",11720,956,1125,13414
"2021-04-25",32286,2639,1016,33863
"2021-04-26",17059,1028,920,18580
"2021-04-27",12643,841,1078,14279
"2021-04-28",12231,623,1026,13619
"2021-04-29",11289,513,1129,12674
"2021-04-30",9186,584,2423,11919
"2021-05-01",9074,733,1918,11241
"2021-05-02",7917,624,1786,9991
"2021-05-03",9011,7408,2730,18880
"2021-05-04",10843,5158,778,16593
"2021-05-05",11639,1173,961,13559
"2021-05-06",9795,967,3028,13497
"2021-05-07",9661,680,954,10936
"2021-05-08",16433,673,961,17850
"2021-05-09",13840,2513,2338,16577
"2021-05-10",11910,809,590,12957
"2021-05-11",9116,2892,532,12386
"2021-05-12",8822,1801,1264,11651
"2021-05-13",8993,1533,2212,12526
"2021-05-14",27613,1137,2912,31427
"2021-05-15",9475,915,8467,18670
"2021-05-16",7878,974,1291,9874
"2021-05-17",9240,1579,598,10557
"2021-05-18",9115,853,354,10125
"2021-05-19",10977,881,642,12056
"2021-05-20",13050,858,1849,15513
"2021-05-21",9689,1177,2195,12639
"2021-05-22",12196,1205,397,13387
"2021-05-23",10359,712,262,11178
"2021-05-24",22053,1357,446,23188
"2021-05-25",63123,1476,653,64685
"2021-05-26",22907,2077,626,24189
"2021-05-27",10547,776,621,11687
"2021-05-28",12211,824,1048,13852
"2021-05-29",8899,654,933,10324
"2021-05-30",10610,494,528,11471
"2021-05-31",10715,525,442,11502
"2021-06-01",9817,654,2905,13121
"2021-06-02",8214,525,1110,9749
"2021-06-03",8263,610,401,9061
"2021-06-04",3871,297,305,4375
"2021-06-05",8405,486,1280,10039
"2021-06-06",12954,753,2695,16103
"2021-06-07",14176,1316,1034,15455
"2021-06-08",11577,669,506,12436
"2021-06-09",406,21,24,442
"2021-06-10",4547,178,115,4775
"2021-06-11",10984,651,329,11704
"2021-06-12",11615,625,374,12466
"2021-06-13",11119,1277,255,12221
"2021-06-14",13747,673,456,14645
"2021-06-15",17413,854,547,18314
"2021-06-16",12934,457,1197,14251
"2021-06-17",8454,291,1206,9778
"2021-06-18",9216,680,2439,11923
"2021-06-19",15472,694,2102,17716
"2021-06-20",11688,538,433,12483
"2021-06-21",10759,458,400,11481
"2021-06-22",8345,509,552,9194
"2021-06-23",10840,485,2020,13088
"2021-06-24",7398,393,1105,8741
"2021-06-25",14735,488,830,15876
"2021-06-26",16462,877,667,17445
"2021-06-27",8565,1304,1430,10215
"2021-06-28",15443,607,826,16614
"2021-06-29",10339,729,999,11875
"2021-06-30",7565,574,679,8683
"2021-07-01",6628,614,751,7861
"2021-07-02",6739,476,504,7594
"2021-07-03",6510,421,513,7354
